book,line start,line end,greek text,english text
11,425,429,"νοσφίσατ᾽,  οὐδέ μοι ἔτλη ἰόντι περ εἰς Ἀίδαο
χερσὶ κατ᾽ ὀφθαλμοὺς ἑλέειν σύν τε στόμ᾽ ἐρεῖσαι.
ὣς οὐκ αἰνότερον καὶ κύντερον ἄλλο γυναικός,
ἥ τις δὴ τοιαῦτα μετὰ φρεσὶν ἔργα βάληται:
οἷον δὴ καὶ κείνη ἐμήσατο ἔργον ἀεικές,","turned her back upon me, and even though I was going to the house of Hades deigned neither to draw down my eyelids with her fingers nor to close my mouth. So true is it that there is nothing more dread or more shameless than a woman who puts into her heart such deeds, even as she too devised a monstrous thing,"
11,430,434,"κουριδίῳ τεύξασα πόσει φόνον.  ἦ τοι ἔφην γε
ἀσπάσιος παίδεσσιν ἰδὲ δμώεσσιν ἐμοῖσιν
οἴκαδ᾽ ἐλεύσεσθαι: ἡ δ᾽ ἔξοχα λυγρὰ ἰδυῖα
οἷ τε κατ᾽ αἶσχος ἔχευε καὶ ἐσσομένῃσιν ὀπίσσω
θηλυτέρῃσι γυναιξί, καὶ ἥ κ᾽ ἐυεργὸς ἔῃσιν.","contriving death for her wedded husband. Verily I thought that I should come home welcome to my children and to my slaves; but she, with her heart set on utter wickedness, has shed shame on herself and on women yet to be, even upon her that doeth uprightly.’
"
11,435,439,"ὣς ἔφατ᾽, αὐτὰρ ἐγώ μιν ἀμειβόμενος προσέειπον:
ὢ πόποι,  ἦ μάλα δὴ γόνον Ἀτρέος εὐρύοπα Ζεὺς
ἐκπάγλως ἤχθηρε γυναικείας διὰ βουλὰς
ἐξ ἀρχῆς: Ἑλένης μὲν ἀπωλόμεθ᾽ εἵνεκα πολλοί,
σοὶ δὲ Κλυταιμνήστρη δόλον ἤρτυε τηλόθ᾽ ἐόντι.","“So he spoke, and I made answer and said: ‘Ah, verily has Zeus, whose voice is borne afar, visited wondrous hatred on the race of Atreus from the first because of the counsels of women. For Helen's sake many of us perished, and against thee Clytemnestra spread a snare whilst thou wast afar.’"
11,440,444,"ὣς ἐφάμην, ὁ δέ μ᾽ αὐτίκ᾽ ἀμειβόμενος προσέειπε:
τῷ νῦν μή ποτε καὶ σὺ γυναικί περ ἤπιος εἶναι:
μή οἱ μῦθον ἅπαντα πιφαυσκέμεν, ὅν κ᾽ ἐὺ εἰδῇς,
ἀλλὰ τὸ μὲν φάσθαι, τὸ δὲ καὶ κεκρυμμένον εἶναι.
ἀλλ᾽ οὐ σοί γ᾽, Ὀδυσεῦ, φόνος ἔσσεται ἔκ γε γυναικός:","“So I spoke, and he straightway made answer and said: ‘Wherefore in thine own case be thou never gentle even to thy wife. Declare not to her all the thoughts of thy heart, but tell her somewhat, and let somewhat also be hidden. Yet not upon thee, Odysseus, shall death come from thy wife,"
11,445,449,"λίην γὰρ πινυτή τε καὶ εὖ φρεσὶ μήδεα οἶδε
κούρη Ἰκαρίοιο, περίφρων Πηνελόπεια.
ἦ μέν μιν νύμφην γε νέην κατελείπομεν ἡμεῖς
ἐρχόμενοι πόλεμόνδε: πάϊς δέ οἱ ἦν ἐπὶ μαζῷ
νήπιος, ὅς που νῦν γε μετ᾽ ἀνδρῶν ἵζει ἀριθμῷ,","for very prudent and of an understanding heart is the daughter of Icarius, wise Penelope. Verily we left her a bride newly wed, when we went to the war, and a boy was at her breast, a babe, who now, I ween, sits in the ranks of men,"
11,450,454,"ὄλβιος: ἦ γὰρ τόν γε πατὴρ φίλος ὄψεται ἐλθών,
καὶ κεῖνος πατέρα προσπτύξεται, ἣ θέμις ἐστίν.
ἡ δ᾽ ἐμὴ οὐδέ περ υἷος ἐνιπλησθῆναι ἄκοιτις
ὀφθαλμοῖσιν ἔασε: πάρος δέ με πέφνε καὶ αὐτόν.
ἄλλο δέ τοι ἐρέω, σὺ δ᾽ ἐνὶ φρεσὶ βάλλεο σῇσιν:","happy in that his dear father will behold him when he comes, and he will greet his father as is meet. But my wife did not let me sate my eyes even with sight of my own son. Nay, ere that she slew even me, her husband. And another thing will I tell thee, and do thou lay it to heart:"
11,455,459,"κρύβδην,  μηδ᾽ ἀναφανδά, φίλην ἐς πατρίδα γαῖαν
νῆα κατισχέμεναι: ἐπεὶ οὐκέτι πιστὰ γυναιξίν.
ἀλλ᾽ ἄγε μοι τόδε εἰπὲ καὶ ἀτρεκέως κατάλεξον,
εἴ που ἔτι ζώοντος ἀκούετε παιδὸς ἐμοῖο,
ἤ που ἐν Ὀρχομενῷ ἢ ἐν Πύλῳ ἠμαθόεντι,","in secret and not openly do thou bring thy ship to the shore of thy dear native land; for no longer is there faith in women. But, come, tell me this, and declare it truly, whether haply ye hear of my son as yet alive in Orchomenus it may be, or in sandy Pylos,"
11,460,464,"ἤ που πὰρ Μενελάῳ ἐνὶ Σπάρτῃ εὐρείῃ:
οὐ γάρ πω τέθνηκεν ἐπὶ χθονὶ δῖος Ὀρέστης.
ὣς ἔφατ᾽, αὐτὰρ ἐγώ μιν ἀμειβόμενος προσέειπον:
Ἀτρεΐδη, τί με ταῦτα διείρεαι; οὐδέ τι οἶδα,
ζώει ὅ γ᾽ ἦ τέθνηκε: κακὸν δ᾽ ἀνεμώλια βάζειν.","or yet with Menelaus in wide Sparta; for not yet has goodly Orestes perished on the earth.’
“So he spoke, and I made answer and said: ‘Son of Atreus, wherefore dost thou question me of this? I know not at all whether he be alive or dead, and it is an ill thing to speak words vain as wind.’
"
11,465,469,"νῶι μὲν ὣς ἐπέεσσιν ἀμειβομένω στυγεροῖσιν
ἕσταμεν ἀχνύμενοι θαλερὸν κατὰ δάκρυ χέοντες:
ἦλθε δ᾽ ἐπὶ ψυχὴ Πηληϊάδεω Ἀχιλῆος
καὶ Πατροκλῆος καὶ ἀμύμονος Ἀντιλόχοιο
Αἴαντός θ᾽, ὃς ἄριστος ἔην εἶδός τε δέμας τε","“Thus we two stood and held sad converse with one another, sorrowing and shedding big tears; and there came up the spirit of Achilles, son of Peleus, and those of Patroclus and of peerless Antilochus and of Aias, who in comeliness and form was the goodliest"
11,470,474,"τῶν ἄλλων Δαναῶν μετ᾽ ἀμύμονα Πηλεΐωνα.
ἔγνω δὲ ψυχή με ποδώκεος Αἰακίδαο
καί ῥ᾽ ὀλοφυρομένη ἔπεα πτερόεντα προσηύδα:
 διογενὲς Λαερτιάδη, πολυμήχαν᾽ Ὀδυσσεῦ,
σχέτλιε, τίπτ᾽ ἔτι μεῖζον ἐνὶ φρεσὶ μήσεαι ἔργον;","of all the Danaans after the peerless son of Peleus. And the spirit of the swift-footed son of Aeacus recognized me, and weeping, spoke to me winged words:
“Son of Laertes, sprung from Zeus, Odysseus of many devices, rash man, what deed yet greater than this wilt thou devise in thy heart?"
11,475,479,"πῶς ἔτλης Ἄϊδόσδε κατελθέμεν,  ἔνθα τε νεκροὶ
ἀφραδέες ναίουσι, βροτῶν εἴδωλα καμόντων;
ὣς ἔφατ᾽, αὐτὰρ ἐγώ μιν ἀμειβόμενος προσέειπον:
ὦ Ἀχιλεῦ Πηλῆος υἱέ, μέγα φέρτατ᾽ Ἀχαιῶν,
ἦλθον Τειρεσίαο κατὰ χρέος, εἴ τινα βουλὴν","How didst thou dare to come down to Hades, where dwell the unheeding dead, the phantoms of men outworn.’
“‘So he spoke, and I made answer and said:‘Achilles, son of Peleus, far the mightiest of the Achaeans, I came through need of Teiresias, if haply"
11,480,484,"εἴποι,  ὅπως Ἰθάκην ἐς παιπαλόεσσαν ἱκοίμην:
οὐ γάρ πω σχεδὸν ἦλθον Ἀχαιΐδος, οὐδέ πω ἁμῆς
γῆς ἐπέβην, ἀλλ᾽ αἰὲν ἔχω κακά. σεῖο δ᾽, Ἀχιλλεῦ,
οὔ τις ἀνὴρ προπάροιθε μακάρτατος οὔτ᾽ ἄρ᾽ ὀπίσσω.
πρὶν μὲν γάρ σε ζωὸν ἐτίομεν ἶσα θεοῖσιν","he would tell me some plan whereby I might reach rugged Ithaca. For not yet have I come near to the land of Achaea, nor have I as yet set foot on my own country, but am ever suffering woes; whereas than thou, Achilles, no man aforetime was more blessed nor shall ever be hereafter. For of old, when thou wast alive, we Argives honored thee even as the gods,"
11,485,485,"Ἀργεῖοι,  νῦν αὖτε μέγα κρατέεις νεκύεσσιν","and now that thou art here, thou rulest mightily among the dead. Wherefore grieve not at all that thou art dead, Achilles.’"
11,486,489,"ἐνθάδ᾽ ἐών: τῷ μή τι θανὼν ἀκαχίζευ, Ἀχιλλεῦ.
ὣς ἐφάμην, ὁ δέ μ᾽ αὐτίκ᾽ ἀμειβόμενος προσέειπε:
μὴ δή μοι θάνατόν γε παραύδα, φαίδιμ᾽ Ὀδυσσεῦ.
βουλοίμην κ᾽ ἐπάρουρος ἐὼν θητευέμεν ἄλλῳ,
ἀνδρὶ παρ᾽ ἀκλήρῳ,  ᾧ μὴ βίοτος πολὺς εἴη,","
“So I spoke, and he straightway made answer and said: ‘Nay, seek not to speak soothingly to me of death, glorious Odysseus. I should choose, so I might live on earth, to serve as the hireling of another,"
11,490,494,"ἢ πᾶσιν νεκύεσσι καταφθιμένοισιν ἀνάσσειν.
ἀλλ᾽ ἄγε μοι τοῦ παιδὸς ἀγαυοῦ μῦθον ἐνίσπες,
ἢ ἕπετ᾽ ἐς πόλεμον πρόμος ἔμμεναι, ἦε καὶ οὐκί.
εἰπὲ δέ μοι Πηλῆος ἀμύμονος, εἴ τι πέπυσσαι,
ἢ ἔτ᾽ ἔχει τιμὴν πολέσιν μετὰ Μυρμιδόνεσσιν,","of some portionless man whose livelihood was but small, rather than to be lord over all the dead that have perished. But come, tell me tidings of my son, that lordly youth, whether or not he followed to the war to be a leader. And tell me of noble Peleus, if thou hast heard aught,"
11,495,499,"ἦ μιν ἀτιμάζουσιν ἀν᾽ Ἑλλάδα τε Φθίην τε,
οὕνεκά μιν κατὰ γῆρας ἔχει χεῖράς τε πόδας τε.
οὐ γὰρ ἐγὼν ἐπαρωγὸς ὑπ᾽ αὐγὰς ἠελίοιο,
τοῖος ἐών, οἷός ποτ᾽ ἐνὶ Τροίῃ εὐρείῃ
πέφνον λαὸν ἄριστον,  ἀμύνων Ἀργείοισιν:","whether he still has honor among the host of the Myrmidons, or whether men do him dishonor throughout Hellas and Phthia, because old age binds him hand and foot. For I am not there to bear him aid beneath the rays of the sun in such strength as once was mine in wide Troy,"
11,500,504,"εἰ τοιόσδ᾽ ἔλθοιμι μίνυνθά περ ἐς πατέρος δῶ:
τῷ κέ τεῳ στύξαιμι μένος καὶ χεῖρας ἀάπτους,
οἳ κεῖνον βιόωνται ἐέργουσίν τ᾽ ἀπὸ τιμῆς.
ὣς ἔφατ᾽, αὐτὰρ ἐγώ μιν ἀμειβόμενος προσέειπον:
ἦ τοι μὲν Πηλῆος ἀμύμονος οὔ τι πέπυσμαι,","when I slew the best of the host in defence of the Argives. If but in such strength I could come, were it but for an hour, to my father's house, I would give many a one of those who do him violence and keep him from his honor, cause to rue my strength and my invincible hands.’
“So he spoke, and I made answer and said:"
11,505,509,"αὐτάρ τοι παιδός γε Νεοπτολέμοιο φίλοιο
πᾶσαν ἀληθείην μυθήσομαι, ὥς με κελεύεις:
αὐτὸς γάρ μιν ἐγὼ κοίλης ἐπὶ νηὸς ἐίσης
ἤγαγον ἐκ Σκύρου μετ᾽ ἐυκνήμιδας Ἀχαιούς.
ἦ τοι ὅτ᾽ ἀμφὶ πόλιν Τροίην φραζοίμεθα βουλάς,","‘Verily of noble Peleus have I heard naught, but as touching thy dear son, Neoptolemus, I will tell thee all the truth, as thou biddest me. I it was, myself, who brought him from Scyros in my shapely, hollow ship to join the host of the well-greaved Archaeans."
11,510,514,"αἰεὶ πρῶτος ἔβαζε καὶ οὐχ ἡμάρτανε μύθων:
Νέστωρ ἀντίθεος καὶ ἐγὼ νικάσκομεν οἴω.
αὐτὰρ ὅτ᾽ ἐν πεδίῳ Τρώων μαρναίμεθα χαλκῷ,
οὔ ποτ᾽ ἐνὶ πληθυῖ μένεν ἀνδρῶν οὐδ᾽ ἐν ὁμίλῳ,
ἀλλὰ πολὺ προθέεσκε τὸ ὃν μένος οὐδενὶ εἴκων,","And verily, as often as we took counsel around the city of Troy, he was ever the first to speak, and made no miss of words; godlike Nestor and I alone surpassed him. But as often as we fought with the bronze on the Trojan plain, he would never remain behind in the throng or press of men,"
11,515,519,"πολλοὺς δ᾽ ἄνδρας ἔπεφνεν ἐν αἰνῇ δηιοτῆτι.
πάντας δ᾽ οὐκ ἂν ἐγὼ μυθήσομαι οὐδ᾽ ὀνομήνω,
ὅσσον λαὸν ἔπεφνεν ἀμύνων Ἀργείοισιν,
ἀλλ᾽ οἷον τὸν Τηλεφίδην κατενήρατο χαλκῷ,
ἥρω᾽ Εὐρύπυλον,  πολλοὶ δ᾽ ἀμφ᾽ αὐτὸν ἑταῖροι","but would ever run forth far to the front, yielding to none in his might; and many men he slew in dread combat. All of them I could not tell or name, all the host that he slew in defence of the Argives; but what a warrior was that son of Telephus whom he slew with the sword,"
11,520,524,"Κήτειοι κτείνοντο γυναίων εἵνεκα δώρων.
κεῖνον δὴ κάλλιστον ἴδον μετὰ Μέμνονα δῖον.
αὐτὰρ ὅτ᾽ εἰς ἵππον κατεβαίνομεν, ὃν κάμ᾽ Ἐπειός,
Ἀργείων οἱ ἄριστοι, ἐμοὶ δ᾽ ἐπὶ πάντα τέταλτο,
ἠμὲν ἀνακλῖναι πυκινὸν λόχον ἠδ᾽ ἐπιθεῖναι,","the prince Eurypylus! Aye, and many of his comrades, the Ceteians, were slain about him, because of gifts a woman craved. He verily was the comeliest man I saw, next to goodly Memnon. And again, when we, the best of the Argives, were about to go down into the horse which Epeus made, and the command of all was laid upon me,"
11,525,529,"ἔνθ᾽ ἄλλοι Δαναῶν ἡγήτορες ἠδὲ μέδοντες
δάκρυά τ᾽ ὠμόργνυντο τρέμον θ᾽ ὑπὸ γυῖα ἑκάστου:
κεῖνον δ᾽ οὔ ποτε πάμπαν ἐγὼν ἴδον ὀφθαλμοῖσιν
οὔτ᾽ ὠχρήσαντα χρόα κάλλιμον οὔτε παρειῶν
δάκρυ ὀμορξάμενον: ὁ δέ γε μάλα πόλλ᾽ ἱκέτευεν","both to open and to close the door of our stout-built ambush, then the other leaders and counsellors of the Danaans would wipe away tears from their eyes, and each man's limbs shook beneath him, but never did my eyes see his fair face grow pale at all, nor see him"
