Latinized Greek	 Greek
12383,ram*omenoi	12383,λαμπομενοι
12384,ram*omenon	12384,λαμπομενον
12385,ram*omenos	12385,λαμπομενος
12386,ram*ros	12386,λαμπρος
12387,ram*ter	12387,λαμπτηρ
12388,ram*teron	12388,λαμπτηρων
12389,ram*o	12389,λαμπω
12390,ramp	12390,λαμφ
12391,rantanomai	12391,λανθανομαι
12392,rantanomen	12392,λανθανομην
12393,rantano	12393,λανθανω
12394,rano	12394,λανω
12395,raks	12395,λαξ
12396,raodamas	12396,λαοδαμας
12397,raoi	12397,λαοι
12398,raoisi	12398,λαοισι
12399,raon	12399,λαον
12400,raos	12400,λαος
12401,raossoos	12401,λαοσσοος
12402,raous	12402,λαους
12403,raoporos	12403,λαοφορος
12404,ra*ara	12404,λαπαρα
12405,ra*are	12405,λαπαρη
12406,ra*to	12406,λαπτω
12407,rarnak	12407,λαρνακ
12408,rarnaks	12408,λαρναξ
12409,raros	12409,λαρος
12410,raro	12410,λαρω
12411,ras	12411,λας
12412,rasia	12412,λασια
12413,rasioisi	12413,λασιοισι
12414,rasios	12414,λασιος
12415,rasis	12415,λασις
12416,rasko	12416,λασκω
12417,rasko	12417,λασχω
12418,raukania	12418,λαυκανια
12419,raure	12419,λαυρη
12420,raures	12420,λαυρης
12421,rapusso	12421,λαφυσσω
12422,rak	12422,λαχ
12423,rakeia	12423,λαχεια
12424,rakisko	12424,λαχισκω
12425,rakne	12425,λαχνη
12426,rakneeis	12426,λαχνηεις
12427,rakneent	12427,λαχνηεντ
12428,raknos	12428,λαχνος
12429,rakonta	12429,λαχοντα
12430,raon	12430,λαων
12431,reato	12431,λεαθω
12432,reako	12432,λεαχω
12433,reqet	12433,λεβηθ
12434,reqes	12434,λεβης
12435,reqet	12435,λεβητ
12436,reqetas	12436,λεβητας
12437,reqeton	12437,λεβητων
12438,rekmi	12438,λεγμι
12439,rekmnumi	12439,λεγμνυμι
12440,rekoimeta	12440,λεγοιμεθα
12441,reko	12441,λεγω
12442,rekometa	12442,λεγωμεθα
12443,reeknumi	12443,λεεγνυμι
12444,reianeo	12444,λειανεω
12445,reiqo	12445,λειβω
12446,reie	12446,λειη
12447,reienas	12447,λειηνας
12448,reieno	12448,λειηνω
12449,reimon	12449,λειμων
12450,reimonoten	12450,λειμωνοθεν
12451,reion	12451,λειον
12452,reios	12452,λειος
12453,rei*	12453,λειπ
12454,rei*emi	12454,λειπεμι
12455,rei*est	12455,λειπεσθ
12456,rei*et	12456,λειπετ
12457,rei*o	12457,λειπω
12458,reirioeis	12458,λειριοεις
12459,reiste	12459,λειστη
12460,reipsete	12460,λειψετε
12461,reipso	12461,λειψω
12462,reio	12462,λειω
12463,reiodes	12463,λειωδες
12464,reiodes	12464,λειωδης
12465,rekto	12465,λεκτο
12466,rektron	12466,λεκτρον
12467,rektrons	12467,λεκτρονς
12468,reratest	12468,λελαθεσθ
12469,reratesto	12469,λελαθεσθω
12470,rerate	12470,λελαθη
12471,rerakos	12471,λελακως
12472,reramqanomai	12472,λελαμβανομαι
12473,rerasmenon	12473,λελασμενον
12474,rerasmenos	12474,λελασμενος
12475,rerastai	12475,λελασται
12476,rereimmenoi	12476,λελειμμενοι
12477,rereimmenos	12477,λελειμμενος
12478,rerei*tai	12478,λελειπται
12479,rerei*to	12479,λελειπτο
12480,rereiptai	12480,λελειφθαι
12481,rerekos	12481,λεληκως
12482,reriemenoi	12482,λελιημενοι
12483,reriemenos	12483,λελιημενος
12484,rerokkasin	12484,λελογχασιν
12485,reroi*en	12485,λελοιπεν
12486,reroumenos	12486,λελουμενος
12487,reruntai	12487,λελυνται
12488,rerunto	12488,λελυντο
12489,rerutai	12489,λελυται
12490,reruo	12490,λελυω
12491,reksaimen	12491,λεξαιμην
12492,reksaito	12492,λεξαιτο
12493,reksasten	12493,λεξασθην
12494,reksaston	12494,λεξασθων
12495,rekseai	12495,λεξεαι
12496,reont	12496,λεονθ
12497,reont	12497,λεοντ
12498,reonteus	12498,λεοντευς
12499,reontos	12499,λεοντος
12500,reonton	12500,λεοντων
12501,reonot	12501,λεονωτ
12502,re*adn	12502,λεπαδν
12503,re*adnon	12503,λεπαδνον
12504,re*t	12504,λεπτ
12505,re*ta	12505,λεπτα
12506,re*tareos	12506,λεπταλεος
12507,re*tos	12507,λεπτος
12508,re*totate	12508,λεπτοτατη
12509,re*o	12509,λεπω
12510,resqos	12510,λεσβος
12511,resko	12511,λεσκω
12512,reske	12512,λεσχη
12513,reukareos	12513,λευγαλεος
12514,reukareos	12514,λευγαλεως
12515,reuk	12515,λευκ
12516,reuka	12516,λευκα
12517,reukainon	12517,λευκαινον
12518,reukas*is	12518,λευκασπις
12519,reuken	12519,λευκην
12520,reukoi	12520,λευκοι
12521,reukos	12521,λευκος
12522,reukoteroi	12522,λευκοτεροι
12523,reukorenos	12523,λευκωλενος
12524,reukoreno	12524,λευκωλενω
12525,reukos	12525,λευκως
12526,reuros	12526,λευρος
12527,reussonton	12527,λευσσοντων
12528,reusso	12528,λευσσω
12529,reke	12529,λεχε
12530,rekeess	12530,λεχεεσσ
12531,rekeessi	12531,λεχεεσσι
12532,rekeos	12532,λεχεος
12533,reke*oia	12533,λεχεποια
12534,rekeon	12534,λεχεων
12535,rekos	12535,λεχος
12536,rekosde	12536,λεχοσδε
12537,reo	12537,λεω
12538,reon	12538,λεων
12539,re	12539,λη
12540,rekemenai	12540,ληγεμεναι
12541,rekto	12541,ληγθω
12542,rekmi	12542,ληγμι
12543,reko	12543,ληγω
12544,ret	12544,ληθ
12545,retano	12545,ληθανω
12546,reteska	12546,ληθεσκα
12547,retet	12547,ληθετ
12548,rete	12548,ληθη
12549,retomai	12549,ληθομαι
12550,retonte	12550,ληθοντε
12551,reto	12551,ληθω
12552,reiades	12552,ληιαδες
12553,reiqoteira	12553,ληιβοτειρα
12554,reid	12554,ληιδ
12555,reizomai	12555,ληιζομαι
12556,reion	12556,ληιον
12557,reiou	12557,ληιου
12558,reis	12558,ληις
12559,reissato	12559,ληισσατο
12560,reisso	12560,ληισσω
12561,reistersi	12561,ληιστηρσι
12562,reistersin	12562,ληιστηρσιν
12563,reistoi	12563,ληιστοι
12564,reistor	12564,ληιστωρ
12565,reitis	12565,ληιτις
12566,rekuto	12566,ληκυθω
12567,remnos	12567,λημνος
12568,reksaimi	12568,ληξαιμι
12569,resei	12569,λησει
12570,resein	12570,λησειν
12571,resso	12571,λησσω
12572,rester	12572,ληστηρ
12573,reto	12573,λητω
12574,riazomai	12574,λιαζομαι
12575,riazomenon	12575,λιαζομενον
12576,rian	12576,λιαν
12577,riaros	12577,λιαρος
12578,riasteis	12578,λιασθεις
12579,riasten	12579,λιασθεν
12580,rique	12580,λιβυη
12581,rik	12581,λιγ
12582,rikko	12582,λιγγω
12583,rikde	12583,λιγδη
12584,rikeia	12584,λιγεια
12585,rikeian	12585,λιγειαν
12586,rikeie	12586,λιγειη
12587,rikeon	12587,λιγεων
12588,rikeos	12588,λιγεως
12589,rikes	12589,λιγης
12590,rikos	12590,λιγος
12591,rikuros	12591,λιγυρος
12592,rikus	12592,λιγυς
12593,rikuptokkoisi	12593,λιγυφθογγοισι
12594,rikuptokkos	12594,λιγυφθογγος
12595,rikupono	12595,λιγυφωνω
12596,ritadessi	12596,λιθαδεσσι
12597,ritakis	12597,λιθακις
12598,ritas	12598,λιθας
12599,riteos	12599,λιθεος
12600,riteo	12600,λιθεω
12601,ritos	12601,λιθος
12602,rikmeter	12602,λικμητηρ
12603,rikmonton	12603,λικμωντων
12604,rikripis	12604,λικριφις
12605,riraietai	12605,λιλαιεται
12606,riraiomai	12606,λιλαιομαι
12607,riraiomena	12607,λιλαιομενα
12608,riraiomene	12608,λιλαιομενη
12609,riraiomenoi	12609,λιλαιομενοι
12610,riraiomenon	12610,λιλαιομενον
12611,rirantanomai	12611,λιλανθανομαι
12612,rimenos	12612,λιμενος
12613,rimesin	12613,λιμεσιν
12614,rimen	12614,λιμην
12615,rimne	12615,λιμνη
12616,rimos	12616,λιμος
12617,rim*ano	12617,λιμπανω
12618,rinotoreks	12618,λινοθωρηξ
12619,rinoio	12619,λινοιο
12620,rinon	12620,λινον
12621,rinos	12621,λινος
12622,ri*	12622,λιπ
12623,ri*arokredemnos	12623,λιπαροκρηδεμνος
12624,ri*aro*rokamoio	12624,λιπαροπλοκαμοιο
12625,ri*aros	12625,λιπαρος
12626,ri*ao	12626,λιπαω
12627,ri*estai	12627,λιπεσθαι
12628,ri*et	12628,λιπετ
12629,ri*eten	12629,λιπετην
12630,ri*eto	12630,λιπετω
12631,ri*rumi	12631,λιπλυμι
12632,ri*oimen	12632,λιποιμην
12633,ri*oite	12633,λιποιτε
12634,ri*omai	12634,λιπομαι
12635,ri*omen	12635,λιπομεν
12636,ri*onte	12636,λιποντε
12637,ri*ous	12637,λιπουσ
12638,ri*ousan	12638,λιπουσαν
12639,ri*oo	12639,λιποω
12640,ri*o	12640,λιπω
12641,ris	12641,λις
12642,risset	12642,λισσεθ
12643,rissest	12643,λισσεσθ
12644,risseskomai	12644,λισσεσκομαι
12645,risset	12645,λισσετ
12646,risse	12646,λισση
12647,rissom	12647,λισσομ
12648,rissomai	12648,λισσομαι
12649,rissomene	12649,λισσομενη
12650,rissomenoi	12650,λισσομενοι
12651,rissomenos	12651,λισσομενος
12652,rissomenous	12652,λισσομενους
12653,rissomeno	12653,λισσομενω
12654,rissont	12654,λισσονθ
12655,risso	12655,λισσω
12656,rissom	12656,λισσωμ
12657,ristreuo	12657,λιστρευω
12658,ristroisin	12658,λιστροισιν
12659,ritai	12659,λιται
12660,ritaneue	12660,λιτανευε
12661,ritaneuen	12661,λιτανευεν
12662,ritaneuo	12662,λιτανευω
12663,ritestai	12663,λιτεσθαι
12664,rite	12664,λιτη
12665,ritoo	12665,λιτοω
12666,rio	12666,λιω
12667,rros	12667,λλος
12668,roqos	12668,λοβος
12669,rokos	12669,λογος
12670,roeon	12670,λοεον
12671,roessai	12671,λοεσσαι
12672,roessameno	12672,λοεσσαμενω
12673,roessano	12673,λοεσσανω
12674,roessas	12674,λοεσσας
12675,roessato	12675,λοεσσατο
12676,roessomai	12676,λοεσσομαι
12677,roetron	12677,λοετρον
12678,roetrokoo	12678,λοετροχοω
12679,roiqe	12679,λοιβη
12680,roiqes	12680,λοιβης
12681,roiki	12681,λοιγι
12682,roikios	12682,λοιγιος
12683,roikis	12683,λοιγις
12684,roikos	12684,λοιγος
12685,roimos	12685,λοιμος
12686,roistei	12686,λοισθηι
12687,roisteios	12687,λοισθηιος
12688,roistos	12688,λοισθος
12689,rokroi	12689,λοκροι
12690,ro*os	12690,λοπος
12691,rousaito	12691,λουσαιτο
12692,rousan	12692,λουσαν
12693,rousate	12693,λουσατε
12694,rousen	12694,λουσεν
12695,roustai	12695,λουσθαι
12696,routron	12696,λουτρον
12697,routrokoos	12697,λουτροχοος
12698,rouo	12698,λουω
12699,ropie	12699,λοφιη
12700,ropos	12700,λοφος
12701,rokazo	12701,λοχαζω
12702,rokaomai	12702,λοχαομαι
12703,rokao	12703,λοχαω
12704,rokeo	12704,λοχεω
12705,rokme	12705,λοχμη
12706,rokonde	12706,λοχονδε
12707,rokos	12707,λοχος
12708,ru	12708,λυ
12709,rukos	12709,λυγος
12710,rukra	12710,λυγρα
12711,rukros	12711,λυγρος
12712,ruzo	12712,λυζω
12713,rutron	12713,λυθρον
12714,rukaqas	12714,λυκαβας
12715,rukea	12715,λυκεα
12716,rukoi	12716,λυκοι
12717,rukois	12717,λυκοις
12718,rukos	12718,λυκος
12719,rukous	12719,λυκους
12720,ruma	12720,λυμα
12721,rumata	12721,λυματα
12722,ruomen	12722,λυομην
12723,ru*ros	12723,λυπρος
12724,rurnessos	12724,λυρνησσος
12725,rusat	12725,λυσαθ
12726,rusai	12726,λυσαι
12727,rusaite	12727,λυσαιτε
12728,rusamenoi	12728,λυσαμενοι
12729,rusas	12729,λυσασ
12730,rusastai	12730,λυσασθαι
12731,rusimeres	12731,λυσιμελης
12732,rusis	12732,λυσις
12733,rusomenos	12733,λυσομενος
12734,russa	12734,λυσσα
12735,russeter	12735,λυσσητηρ
12736,russodes	12736,λυσσωδης
12737,ruknos	12737,λυχνος
12738,ruo	12738,λυω
12739,ruometa	12739,λυωμεθα
12740,roqeuo	12740,λωβευω
12741,roqe	12741,λωβη
12742,roqesaio	12742,λωβησαιο
12743,roqesaste	12743,λωβησασθε
12744,roqeter	12744,λωβητηρ
12745,roqetos	12745,λωβητος
12746,roion	12746,λωιον
12747,roiteron	12747,λωιτερον
12748,roion	12748,λωιων
12749,ro*e	12749,λωπη
12750,roteo	12750,λωτεω
12751,rotos	12751,λωτος
12752,rotopakoi	12752,λωτοφαγοι
12753,ropeo	12753,λωφεω
12754,ropesei	12754,λωφησει
12755,ma	12755,μα
12756,mazo	12756,μαζω
12757,maia	12757,μαια
12758,maiao	12758,μαιαο
12759,maimao	12759,μαιμαω
12760,maimese	12760,μαιμησε
12761,maimoon	12761,μαιμωων
12762,maimoosa	12762,μαιμωωσα
12763,maimoosi	12763,μαιμωωσι
12764,mainas	12764,μαινας
12765,maineo	12765,μαινεω
12766,mainomai	12766,μαινομαι
12767,mainomene	12767,μαινομενε
12768,mainomene	12768,μαινομενη
12769,mainomenesin	12769,μαινομενησιν
12770,mainomenoio	12770,μαινομενοιο
12771,mainomenon	12771,μαινομενον
12772,mainont	12772,μαινονθ
12773,maino	12773,μαινω
12774,maiomai	12774,μαιομαι
12775,maio	12775,μαιω
12776,maka*	12776,μακαπ
12777,makar	12777,μακαρ
12778,makaresn	12778,μακαρεσν
12779,makaressi	12779,μακαρεσσι
12780,makarizo	12780,μακαριζω
12781,makaros	12781,μακαρος
12782,makars	12782,μακαρς
12783,makaron	12783,μακαρων
12784,makednos	12784,μακεδνος
12785,makerra	12785,μακελλα
12786,makra	12786,μακρα
12787,makresin	12787,μακρησιν
12788,makros	12788,μακρος
12789,makrotat	12789,μακροτατ
12790,makrotate	12790,μακροτατη
12791,makon	12791,μακων
12792,mar	12792,μαλ
12793,mara	12793,μαλα
12794,marakos	12794,μαλακος
12795,marakoteros	12795,μαλακωτερος
12796,mareros	12796,μαλερος
12797,martakos	12797,μαλθακος
12798,marist	12798,μαλιστ
12799,marista	12799,μαλιστα
12800,marron	12800,μαλλον
12801,mars	12801,μαλς
12802,man	12802,μαν
12803,mantano	12803,μανθανω
12804,mantei	12804,μαντει
12805,manteion	12805,μαντειον
12806,manteuomai	12806,μαντευομαι
12807,manteuo	12807,μαντευω
12808,manteos	12808,μαντηος
12809,manties	12809,μαντιες
12810,mantis	12810,μαντις
12811,mantosune	12811,μαντοσυνη
12812,maomai	12812,μαομαι
12813,maraton	12813,μαραθων
12814,maraino	12814,μαραινω
12815,marano	12815,μαρανω
12816,markaino	12816,μαργαινω
12817,marke	12817,μαργη
12818,markes	12818,μαργης
12819,marko	12819,μαργω
12820,marmairo	12820,μαρμαιρω
12821,marmareen	12821,μαρμαρεην
12822,marmaron	12822,μαρμαρον
12823,marmaros	12823,μαρμαρος
12824,marmarukas	12824,μαρμαρυγας
12825,marmaro	12825,μαρμαρω
12826,marnat	12826,μαρναθ
12827,marnaimeta	12827,μαρναιμεθα
12828,marnamai	12828,μαρναμαι
12829,marnamenoi	12829,μαρναμενοι
12830,marnamenoiin	12830,μαρναμενοιιν
12831,marnamenoio	12831,μαρναμενοιο
12832,marnamenoisi	12832,μαρναμενοισι
12833,marnamenoisin	12833,μαρναμενοισιν
12834,marnamenon	12834,μαρναμενον
12835,marnamenos	12835,μαρναμενος
12836,marnamenon	12836,μαρναμενων
12837,marnao	12837,μαρναο
12838,marnast	12838,μαρνασθ
12839,marnatai	12839,μαρναται
12840,marnao	12840,μαρναω
12841,mar*to	12841,μαρπτω
12842,marturia	12842,μαρτυρια
12843,marturoi	12843,μαρτυροι
12844,marturos	12844,μαρτυρος
12845,maron	12845,μαρων
12846,massetai	12846,μασσεται
12847,massos	12847,μασσος
12848,mastak	12848,μαστακ
12849,mastaks	12849,μασταξ
12850,mastizo	12850,μαστιζω
12851,mastiks	12851,μαστιξ
12852,mastiksen	12852,μαστιξεν
12853,mastiomai	12853,μαστιομαι
12854,mastios	12854,μαστιος
12855,mastis	12855,μαστις
12856,mastos	12856,μαστος
12857,matao	12857,ματαω
12858,mate	12858,ματε
12859,mateuo	12859,ματευω
12860,matesen	12860,ματησεν
12861,mateseton	12861,ματησετον
12862,matia	12862,ματια
12863,makaira	12863,μαχαιρα
12864,makaire	12864,μαχαιρη
12865,makezomai	12865,μαχεζομαι
12866,makeiomenos	12866,μαχειομενος
12867,makeointo	12867,μαχεοιντο
12868,makeomai	12868,μαχεομαι
12869,makeoumenoi	12869,μαχεουμενοι
12870,makeoumenon	12870,μαχεουμενον
12871,makesaito	12871,μαχεσαιτο
12872,makest	12872,μαχεσθ
12873,makesten	12873,μαχεσθην
12874,makesto	12874,μαχεσθω
12875,makeskomai	12875,μαχεσκομαι
